Formatted date,Name,Symbol,Price($),Market Cap ($),Circulating Supply
2018-11-04,Bitcoin,BTC,6376.13,110689204562.51,17359937
2018-12-23,Bitcoin,BTC,3998.98,69741217416.6,17439750
2018-10-28,Bitcoin,BTC,6486.39,112518368982.01,17346850
2018-10-21,Bitcoin,BTC,6482.35,112369074204.9,17334625
2018-10-14,Bitcoin,BTC,6290.93,108972551127.2,17322175
2018-10-07,Bitcoin,BTC,6602.95,114298799169.34,17310275
2018-09-30,Bitcoin,BTC,6625.56,114608461359.46,17297937
2018-09-23,Bitcoin,BTC,6710.63,115990469904.05,17284575
2018-09-16,Bitcoin,BTC,6517.18,112562429293.61,17271637
2018-09-09,Bitcoin,BTC,6300.86,108747096982.47,17259087
2018-09-02,Bitcoin,BTC,7272.72,125427699521.28,17246337
2018-08-26,Bitcoin,BTC,6707.26,115585150965.19,17232850
2018-07-29,Bitcoin,BTC,8218.46,141185844136.46,17179112
2018-07-22,Bitcoin,BTC,7418.49,127336619272.37,17164762
2018-07-15,Bitcoin,BTC,6359.64,109074582282.55,17151062
2018-07-08,Bitcoin,BTC,6773.88,116097019270.53,17138925
2018-08-19,Bitcoin,BTC,6506.07,112031818550.21,17219587
2018-08-05,Bitcoin,BTC,7068.48,121526129417.37,17192675
2018-06-24,Bitcoin,BTC,6173.23,105646529552.61,17113662
2018-06-17,Bitcoin,BTC,6499.27,111134738445.42,17099575
2018-06-10,Bitcoin,BTC,6786.02,115948338189.55,17086350
2018-06-03,Bitcoin,BTC,7720.25,131808021256.25,17073025
2018-05-27,Bitcoin,BTC,7368.22,125694987943.03,17059075
2018-08-12,Bitcoin,BTC,6322.69,108790173990.81,17206325
2018-05-20,Bitcoin,BTC,8513.25,145109495919.61,17045137
2018-05-13,Bitcoin,BTC,8723.94,148587834674.28,17032187
2018-05-06,Bitcoin,BTC,9654.8,164316651814.37,17019162
2018-04-29,Bitcoin,BTC,9419.08,160182355100.88,17006150
2018-04-22,Bitcoin,BTC,8802.46,149585506245.09,16993612
2018-04-15,Bitcoin,BTC,8329.11,141427094606.61,16979862
2018-04-08,Bitcoin,BTC,7023.52,119162938803.77,16966262
2018-04-01,Bitcoin,BTC,6844.23,116026767355.96,16952500
2018-07-01,Bitcoin,BTC,6385.82,109366021621.84,17126387
2018-03-25,Bitcoin,BTC,8495.78,143914269941.89,16939500
2018-03-18,Bitcoin,BTC,8223.68,139201741038.92,16926937
2018-03-11,Bitcoin,BTC,9578.63,162009708260.99,16913662
2018-03-04,Bitcoin,BTC,11512.57,194566959663.1,16900387
2018-02-25,Bitcoin,BTC,9664.73,163204103255.4,16886562
2018-02-18,Bitcoin,BTC,10551.76,178040051534.26,16873012
2018-02-04,Bitcoin,BTC,8277.01,139433744615.04,16845900
2018-01-28,Bitcoin,BTC,11786.35,198390717461.43,16832250
2018-01-21,Bitcoin,BTC,11600.13,195089979981.45,16817912
2018-01-14,Bitcoin,BTC,13771.96,231412752942.7,16803187
2018-01-07,Bitcoin,BTC,16477.59,276634593972.51,16788537
2017-12-31,Bitcoin,BTC,14156.44,237466518547.07,16774450
2017-12-24,Bitcoin,BTC,13925.78,233413800015.8,16761275
2017-12-17,Bitcoin,BTC,19140.76,320575829567.54,16748337
2018-02-11,Bitcoin,BTC,8129.97,137064648220.97,16859175
2017-12-10,Bitcoin,BTC,15455.44,258616070175.25,16733012
2017-12-03,Bitcoin,BTC,11323.22,189302801341.99,16718100
2017-11-26,Bitcoin,BTC,9330.55,155850820847.85,16703275
2017-11-19,Bitcoin,BTC,8036.49,134124232714.06,16689400
2017-11-12,Bitcoin,BTC,5950.07,99226239528.7,16676475
2017-11-05,Bitcoin,BTC,7407.41,123449127399.0,16665637
2017-10-29,Bitcoin,BTC,6153.85,102482504137.01,16653387
2017-10-22,Bitcoin,BTC,6008.42,99981950651.71,16640300
2017-09-17,Bitcoin,BTC,3582.88,59378025802.44,16572700
2017-09-10,Bitcoin,BTC,4122.94,68263777323.3,16557075
2017-10-15,Bitcoin,BTC,5678.19,94402965836.79,16625550
2017-10-08,Bitcoin,BTC,4610.48,76589269101.56,16612000
2017-10-01,Bitcoin,BTC,4403.74,73094850250.11,16598362
2017-09-24,Bitcoin,BTC,3682.84,61082049548.78,16585562
2017-09-03,Bitcoin,BTC,4582.96,75812212996.3,16542187
2017-08-27,Bitcoin,BTC,4382.88,72441911150.0,16528400
2017-08-20,Bitcoin,BTC,4087.66,67520408829.04,16518125
2017-08-13,Bitcoin,BTC,4073.26,67230609742.27,16505337
2017-08-06,Bitcoin,BTC,3213.94,53006437221.5,16492662
2017-07-30,Bitcoin,BTC,2757.18,45435928833.89,16479125
2017-07-23,Bitcoin,BTC,2730.4,44957797776.41,16465637
2017-07-16,Bitcoin,BTC,1929.82,31748976616.36,16451762
2017-07-09,Bitcoin,BTC,2518.44,41397103732.72,16437587
2017-07-02,Bitcoin,BTC,2506.47,41167090926.76,16424300
2017-06-25,Bitcoin,BTC,2589.41,42494976233.71,16411075
2017-06-18,Bitcoin,BTC,2548.29,41788447639.02,16398612
2017-06-11,Bitcoin,BTC,2958.11,48471351908.86,16385912
2017-06-04,Bitcoin,BTC,2511.81,41124195602.84,16372362
2017-05-28,Bitcoin,BTC,2155.8,35264179895.53,16357812
2017-05-21,Bitcoin,BTC,2041.2,33361050414.35,16343862
2017-05-14,Bitcoin,BTC,1808.91,29540321253.76,16330437
2017-05-07,Bitcoin,BTC,1596.71,26053095263.47,16316725
2017-04-23,Bitcoin,BTC,1207.21,19665991519.57,16290450
2017-04-16,Bitcoin,BTC,1182.94,19255379993.87,16277587
2017-04-09,Bitcoin,BTC,1187.87,19320529716.86,16264837
2017-04-02,Bitcoin,BTC,1102.17,17911979951.6,16251500
2017-03-26,Bitcoin,BTC,966.73,15698467116.52,16238812
2017-04-30,Bitcoin,BTC,1347.89,21975158881.89,16303337
2017-03-19,Bitcoin,BTC,1036.74,16821627032.1,16225550
2017-03-12,Bitcoin,BTC,1221.38,19801180013.98,16212150
2017-03-05,Bitcoin,BTC,1267.12,20526235190.9,16199125
2017-02-19,Bitcoin,BTC,1047.87,16946921163.62,16172725
2017-02-12,Bitcoin,BTC,999.18,16146284920.43,16159525
2017-02-05,Bitcoin,BTC,1027.34,16588243546.77,16146787
2017-01-29,Bitcoin,BTC,919.5,14834382392.91,16133162
2017-01-22,Bitcoin,BTC,924.67,14905434976.85,16119687
2017-01-15,Bitcoin,BTC,821.8,13234843181.35,16104737
2017-01-08,Bitcoin,BTC,911.2,14661965038.49,16090850
2017-01-01,Bitcoin,BTC,998.33,16050414525.76,16077337
2016-12-25,Bitcoin,BTC,896.18,14396198729.33,16063900
2016-12-18,Bitcoin,BTC,790.53,12688514456.46,16050637
2016-12-11,Bitcoin,BTC,769.73,12344885401.29,16037925
2017-02-26,Bitcoin,BTC,1165.2,18860276477.61,16186275
2016-12-04,Bitcoin,BTC,773.87,12400771414.96,16024312
2016-11-27,Bitcoin,BTC,732.03,11720644647.82,16011050
2016-11-20,Bitcoin,BTC,731.03,11695084822.53,15998175
2016-11-13,Bitcoin,BTC,702.03,11215178275.85,15975336
2016-11-06,Bitcoin,BTC,711.52,11357379034.24,15962100
2016-10-30,Bitcoin,BTC,701.86,11194830999.86,15950148
2016-10-16,Bitcoin,BTC,641.63,10218347119.99,15925584
2016-10-09,Bitcoin,BTC,616.75,9815153928.9,15914268
2016-10-02,Bitcoin,BTC,610.89,9713776074.59,15900972
2016-09-25,Bitcoin,BTC,600.83,9546135306.26,15888348
2016-09-18,Bitcoin,BTC,609.87,9682000956.98,15875424
2016-09-11,Bitcoin,BTC,606.72,9624020831.37,15862404
2016-09-04,Bitcoin,BTC,608.63,9646839252.48,15849996
2016-08-28,Bitcoin,BTC,573.91,9089310800.47,15837468
2016-08-21,Bitcoin,BTC,581.31,9199366253.98,15825288
2016-10-23,Bitcoin,BTC,657.07,10472102290.6,15937548
2016-08-14,Bitcoin,BTC,570.47,9020855586.13,15812928
2016-08-07,Bitcoin,BTC,592.69,9364716451.72,15800352
2016-07-31,Bitcoin,BTC,624.68,9861863056.63,15787044
2016-07-24,Bitcoin,BTC,661.28,10432243931.4,15775716
2016-07-17,Bitcoin,BTC,679.46,10711259364.55,15764400
2016-07-03,Bitcoin,BTC,658.66,10360448690.67,15729500
2016-06-26,Bitcoin,BTC,629.37,9883126979.74,15703275
2016-06-19,Bitcoin,BTC,763.78,11974381017.76,15677775
2016-06-12,Bitcoin,BTC,672.78,10529617906.55,15650825
2016-05-29,Bitcoin,BTC,526.23,8209057786.06,15599650
2016-05-22,Bitcoin,BTC,439.32,6842086072.31,15574150
2016-06-05,Bitcoin,BTC,574.98,8983559297.69,15624200
2016-05-15,Bitcoin,BTC,457.57,7114466369.11,15548425
2016-05-08,Bitcoin,BTC,458.55,7117816226.19,15522525
2016-05-01,Bitcoin,BTC,451.88,7001713695.73,15494800
2016-07-10,Bitcoin,BTC,649.36,10228999687.31,15752436
2016-04-24,Bitcoin,BTC,458.55,7093731097.95,15469750
2016-04-03,Bitcoin,BTC,420.9,6477833347.26,15390275
2016-04-17,Bitcoin,BTC,427.4,6600877700.77,15444300
2016-04-10,Bitcoin,BTC,421.56,6499541847.79,15417675
2016-03-27,Bitcoin,BTC,426.77,6557036225.33,15364500
2016-03-20,Bitcoin,BTC,413.76,6346553665.99,15338900
2016-03-13,Bitcoin,BTC,414.06,6340695059.34,15313300
2016-03-06,Bitcoin,BTC,407.71,6232667417.05,15287125
2016-02-28,Bitcoin,BTC,433.5,6615992342.8,15261650
2016-02-21,Bitcoin,BTC,438.8,6686296147.82,15237750
2016-02-14,Bitcoin,BTC,407.23,6194714911.47,15211825
2016-02-07,Bitcoin,BTC,376.62,5718025977.03,15182475
2016-01-31,Bitcoin,BTC,368.77,5587251013.45,15151175
2016-01-24,Bitcoin,BTC,402.97,6093789879.14,15122150
2016-01-17,Bitcoin,BTC,382.3,5770476777.82,15094150
2016-01-10,Bitcoin,BTC,447.99,6750434827.13,15068250
2016-01-03,Bitcoin,BTC,430.01,6467437079.85,15040150
2015-12-27,Bitcoin,BTC,422.82,6348303535.49,15014075
2015-12-20,Bitcoin,BTC,442.69,6633993867.05,14985800
2015-12-13,Bitcoin,BTC,433.75,6487291790.28,14956125
2015-12-06,Bitcoin,BTC,388.78,5803309466.63,14926850
2015-11-29,Bitcoin,BTC,371.29,5531871361.82,14898900
2015-11-22,Bitcoin,BTC,324.54,4826464375.03,14871900
2015-11-15,Bitcoin,BTC,320.17,4752459764.48,14843750
2015-11-08,Bitcoin,BTC,373.37,5532076550.94,14816675
2015-11-01,Bitcoin,BTC,325.43,4813284493.67,14790500
2015-10-25,Bitcoin,BTC,283.68,4188179590.76,14763750
2015-10-18,Bitcoin,BTC,261.64,3856059658.96,14737875
2015-10-11,Bitcoin,BTC,247.05,3634688806.31,14712350
2015-10-04,Bitcoin,BTC,238.26,3499388303.06,14687325
2015-09-27,Bitcoin,BTC,232.76,3412462072.79,14661075
2015-09-20,Bitcoin,BTC,231.21,3383765027.6,14634900
2015-09-13,Bitcoin,BTC,230.51,3367770894.01,14609975
2015-07-26,Bitcoin,BTC,292.69,4222885227.06,14428050
2015-09-06,Bitcoin,BTC,239.84,3497753009.18,14583675
2015-08-30,Bitcoin,BTC,228.76,3330085560.27,14557050
2015-08-23,Bitcoin,BTC,228.17,3315472110.31,14530750
2015-08-16,Bitcoin,BTC,258.51,3749498591.23,14504450
2015-08-09,Bitcoin,BTC,265.08,3838132010.49,14478975
2015-08-02,Bitcoin,BTC,282.61,4084836711.04,14453750
2015-07-19,Bitcoin,BTC,273.61,3940580866.01,14401975
2015-07-12,Bitcoin,BTC,310.87,4469121263.85,14376300
2015-07-05,Bitcoin,BTC,271.91,3901991589.58,14350125
2015-06-28,Bitcoin,BTC,249.01,3566934170.65,14324425
2015-06-14,Bitcoin,BTC,233.54,3333660698.61,14274275
2015-06-07,Bitcoin,BTC,222.88,3175550844.62,14247725
2015-05-31,Bitcoin,BTC,230.19,3273749732.66,14221975
2015-06-21,Bitcoin,BTC,243.94,3488111052.52,14298800
2015-05-24,Bitcoin,BTC,240.95,3420840509.76,14197150
2015-05-17,Bitcoin,BTC,236.8,3356177229.79,14172925
2015-05-10,Bitcoin,BTC,240.3,3399248766.08,14146075
2015-05-03,Bitcoin,BTC,240.36,3394163164.37,14121275
2015-04-26,Bitcoin,BTC,219.43,3093210381.84,14096600
2015-04-19,Bitcoin,BTC,222.6,3132227160.59,14071100
2015-04-12,Bitcoin,BTC,236.15,3317123015.29,14046525
2015-04-05,Bitcoin,BTC,260.6,3654266205.03,14022625
2015-03-22,Bitcoin,BTC,267.96,3743197248.4,13969225
2015-03-15,Bitcoin,BTC,286.39,3993635126.19,13944575
2015-03-08,Bitcoin,BTC,274.35,3818877841.01,13919525
2015-03-01,Bitcoin,BTC,260.2,3615184871.86,13893750
2015-02-22,Bitcoin,BTC,235.98,3272632781.48,13868425
2015-02-15,Bitcoin,BTC,234.83,3250247204.66,13841125
2015-02-08,Bitcoin,BTC,223.41,3086540934.54,13815450
2015-02-01,Bitcoin,BTC,226.97,3129632209.53,13788650
2015-01-25,Bitcoin,BTC,253.72,3491684706.82,13762075
2015-03-29,Bitcoin,BTC,242.71,3397186865.47,13996725
2015-01-11,Bitcoin,BTC,265.66,3643311965.96,13714175
2015-01-04,Bitcoin,BTC,264.2,3616325669.88,13688075
2014-12-28,Bitcoin,BTC,317.24,4333395591.11,13659700
2014-12-21,Bitcoin,BTC,320.84,4373826071.79,13632275
2014-12-14,Bitcoin,BTC,351.63,4785248773.88,13608675
2014-12-07,Bitcoin,BTC,375.09,5094941875.62,13583075
2014-11-30,Bitcoin,BTC,378.05,5125963514.89,13559050
2014-11-16,Bitcoin,BTC,387.88,5239697442.91,13508475
2014-11-09,Bitcoin,BTC,363.26,4897967438.96,13483200
2014-11-02,Bitcoin,BTC,325.89,4385292349.3,13456275
2014-10-26,Bitcoin,BTC,354.7,4763038436.19,13428200
2014-10-19,Bitcoin,BTC,389.55,5220786277.72,13402225
2014-11-23,Bitcoin,BTC,367.57,4974536262.66,13533475
2014-10-12,Bitcoin,BTC,378.55,5063686790.58,13376575
2014-10-05,Bitcoin,BTC,320.51,4279043444.72,13350725
2014-09-28,Bitcoin,BTC,377.18,5025732218.61,13324450
2014-09-07,Bitcoin,BTC,482.28,6385590810.6,13240475
2014-09-21,Bitcoin,BTC,398.82,5303654307.21,13298325
2014-08-24,Bitcoin,BTC,508.29,6700956771.09,13183450
2014-09-14,Bitcoin,BTC,477.89,6340774104.97,13268225
2014-08-31,Bitcoin,BTC,477.76,6312805192.09,13213250
2014-08-17,Bitcoin,BTC,491.8,6468997837.38,13153850
2014-07-20,Bitcoin,BTC,623.9,8137811957.88,13043450
2014-08-10,Bitcoin,BTC,591.06,7757400138.78,13124525
2014-08-03,Bitcoin,BTC,586.67,7683526402.3,13096925
2015-01-18,Bitcoin,BTC,210.34,2889852649.33,13739050
2014-07-27,Bitcoin,BTC,593.85,7761284408.63,13069400
2014-07-13,Bitcoin,BTC,626.5,8154263415.56,13015650
2014-03-16,Bitcoin,BTC,631.11,7903421902.06,12523050
2014-03-09,Bitcoin,BTC,636.96,7958688082.54,12494800
2014-03-02,Bitcoin,BTC,559.79,6978523797.83,12466325
2014-02-02,Bitcoin,BTC,825.37,10190038593.97,12346025
2014-02-16,Bitcoin,BTC,616.63,7650358897.33,12406725
2014-02-09,Bitcoin,BTC,682.9,8451229252.14,12375500
2014-02-23,Bitcoin,BTC,605.82,7534325957.59,12436575
2014-07-06,Bitcoin,BTC,635.81,8258182479.31,12988500
2014-01-26,Bitcoin,BTC,885.28,10902798992.81,12315650
2014-01-19,Bitcoin,BTC,870.96,10699504355.93,12284725
2014-01-12,Bitcoin,BTC,863.22,10578652838.47,12254875
2014-01-05,Bitcoin,BTC,933.53,11379661042.38,12189925
2013-12-29,Bitcoin,BTC,745.05,9082103472.45,12189925
2013-12-22,Bitcoin,BTC,617.18,7505757333.43,12161375
2013-12-15,Bitcoin,BTC,876.12,10625517591.78,12127925
2013-12-08,Bitcoin,BTC,795.87,9627500053.68,12096825
2013-12-01,Bitcoin,BTC,955.85,11531708652.96,12064350
2013-11-17,Bitcoin,BTC,492.11,5907841887.89,12005125
2013-11-10,Bitcoin,BTC,326.62,3910613036.04,11972975
2013-11-03,Bitcoin,BTC,215.05,2568713147.7,11944725
2013-10-27,Bitcoin,BTC,196.44,2339831246.08,11911175
2013-10-13,Bitcoin,BTC,138.13,1634968896.3,11836450
2013-10-06,Bitcoin,BTC,129.0,1522686975.0,11803775
2013-09-29,Bitcoin,BTC,137.34,1616584461.39,11770675
